Source,TVType,ProgramType,SpotCost,Month,Program,DayPart,SpotName,Length,Calls,Leads,Oldest,Old,Base
INSP,CBL,Western,1745.815,"May, 2017",BONANZA,4,HEAR A BTR DAY 120,120,15,14,181,323,357046
INSP,CBL,Western,1837.7,"June, 2017",BONANZA,3,HEAR A BTR DAY 120,120,16,9,146,323,360709
INSP,CBL,Western,1837.7,"June, 2017",BONANZA,3,HEAR A BTR DAY 120,120,8,7,163,277,291627
INSP,CBL,Western,1653.93,"June, 2017",BONANZA,2,HEAR A BTR DAY 120,120,9,7,122,201,225537
INSP,CBL,Western,1837.7,"July, 2017",BONANZA,3,HABD REV 120 TEST,120,12,8,165,312,346452
INSP,CBL,Western,1837.7,"July, 2017",BONANZA,4,HABD REV 120 TEST,120,18,13,267,478,535227
INSP,CBL,Western,1837.7,"July, 2017",BONANZA,3,HABD REV 120 TEST,120,7,5,197,363,385665
INSP,CBL,Western,1837.7,"July, 2017",BONANZA,4,HABD REV 120 TEST,120,15,13,181,321,358798
INSP,CBL,Western,918.85,"July, 2017",BONANZA,2,HEAR A BETTER DAY 60,60,6,5,156,233,250612
INSP,CBL,Western,1837.7,"July, 2017",BONANZA,4,HABD REV 120 TEST,120,12,9,181,302,329231
INSP,CBL,Western,918.85,"July, 2017",BONANZA,2,HABD 60 TEST,60,5,4,131,236,258657
INSP,CBL,Western,1837.7,"July, 2017",BONANZA,3,HABD REV 120 TEST,120,4,4,128,226,270512
INSP,CBL,Western,1837.7,"July, 2017",BONANZA,4,HABD REV 120 TEST,120,4,3,185,314,331002
INSP,CBL,Western,918.85,"July, 2017",BONANZA,2,HABD 60 TEST,60,5,3,136,225,254059
INSP,CBL,Western,1837.7,"August, 2017",BONANZA,4,HABD REV 120 TEST,120,9,6,151,250,272116
MET,DN,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,35,26,259,514,625095
MET,DN,Western,3859.17,"February, 2017",BONANZA,2,HEAR A BTR DAY 120,120,26,21,240,514,597273
MET,DN,Western,3859.17,"February, 2017",BONANZA,2,HEAR A BTR DAY 120,120,34,26,289,547,643671
MET,DN,Western,3859.17,"February, 2017",BONANZA,2,HEAR A BTR DAY 120,120,34,25,313,595,646789
MET,DN,Western,3859.17,"March, 2017",BONANZA,2,HEAR A BTR DAY 120,120,30,27,280,539,629185
MET,DN,Western,3859.17,"March, 2017",BONANZA,2,HEAR A BTR DAY 120,120,33,23,370,662,756743
MET,DN,Western,4778.02,"April, 2017",BONANZA,2,HEAR A BTR DAY 120,120,24,17,369,656,741699
MET,DN,Western,3675.4,"April, 2017",BONANZA,7,HEAR A BTR DAY 120,120,39,32,383,716,798128
MET,DN,Western,3859.17,"May, 2017",BONANZA,2,HEAR A BTR DAY 120,120,36,29,311,604,664209
MET,DN,Western,4823.9625,"June, 2017",BONANZA,7,HEAR A BTR DAY 120,120,51,35,387,763,838729
MET,DN,Western,4778.02,"June, 2017",BONANZA,2,HEAR A BTR DAY 120,120,33,23,309,562,650661
MET,DN,Western,4778.02,"July, 2017",BONANZA,2,HABD REV 120 TEST,120,13,10,298,579,666474
MET,DN,Western,4134.825,"July, 2017",BONANZA,7,HABD REV 120 TEST,120,22,20,366,723,809622
MET,DN,Western,4778.02,"July, 2017",BONANZA,2,HABD REV 120 TEST,120,64,47,314,590,640903
MET,DN,Western,4778.02,"July, 2017",BONANZA,2,HABD REV 120 TEST,120,45,32,379,600,707195
MET,DN,Western,4778.02,"July, 2017",BONANZA,2,HABD REV 120 TEST,120,26,23,339,641,726090
MET,DN,Western,4778.02,"July, 2017",BONANZA,2,HABD REV 120 TEST,120,24,17,362,639,727375
MET,DN,Western,4134.825,"July, 2017",BONANZA,7,HABD REV 120 TEST,120,19,13,367,747,871439
MET,DN,Western,4778.02,"July, 2017",BONANZA,2,HABD REV 120 TEST,120,24,18,350,606,664287
MET,DN,Western,4778.02,"July, 2017",BONANZA,2,HABD REV 120 TEST,120,40,34,370,619,693127
MET,DN,Western,4778.02,"August, 2017",BONANZA,2,HABD REV 120 TEST,120,19,16,288,589,683871
MET,DN,Western,4778.02,"August, 2017",BONANZA,2,HABD REV 120 TEST,120,35,27,338,618,693232
MET,DN,Western,4778.02,"August, 2017",BONANZA,2,HABD REV 120 TEST,120,46,32,221,441,
TVL,CBL,Western,3215.975,"December, 2016",BONANZA,2,HEAR A BTR DAY 120,120,13,12,130,350,420672
TVL,CBL,Western,3215.975,"December, 2016",BONANZA,2,HEAR A BTR DAY 120,120,11,8,118,317,391278
TVL,CBL,Western,3215.975,"December, 2016",BONANZA,2,HEAR A BTR DAY 120,120,15,13,106,235,344393
TVL,CBL,Western,3215.975,"December, 2016",BONANZA,2,HEAR A BTR DAY 120,120,14,14,145,337,401410
TVL,CBL,Western,3215.975,"December, 2016",BONANZA,2,HEAR A BTR DAY 120,120,6,5,169,344,408071
TVL,CBL,Western,3215.975,"December, 2016",BONANZA,2,HEAR A BTR DAY 120,120,14,12,175,343,439175
TVL,CBL,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,12,9,148,296,355285
TVL,CBL,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,8,8,83,240,291277
TVL,CBL,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,20,13,119,291,347212
TVL,CBL,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,15,11,117,288,348416
TVL,CBL,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,19,11,105,255,295442
TVL,CBL,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,7,6,112,263,320461
TVL,CBL,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,4,2,134,321,386296
TVL,CBL,Western,3859.17,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,17,15,162,362,439881
TVL,CBL,Western,3675.4,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,9,6,139,259,316056
TVL,CBL,Western,3675.4,"January, 2017",BONANZA,2,HEAR A BTR DAY 120,120,13,8,144,258,327985
TVL,CBL,Western,3675.4,"February, 2017",BONANZA,2,HEAR A BTR DAY 120,120,14,14,116,239,254591
TVL,CBL,Western,0,"February, 2017",BONANZA,2,HEAR A BTR DAY 120,120,11,11,100,237,268205
GRIT,DN,Western,1378.275,"March, 2017",BRANDED,2,HEAR A BTR DAY 120,120,7,7,87,176,191350
GRIT,DN,Military,918.85,"December, 2016",BROTHERS IN ARMS,2,HEAR A BTR DAY 120,120,9,8,70,156,176187
GRIT,DN,Military,918.85,"December, 2016",BROTHERS IN ARMS,2,HEAR A BTR DAY 120,120,10,7,64,145,179732
VEL,CBL,Lifestyle,689.1375,"June, 2017",CAFFEINE & OCTANE,2,HEAR A BTR DAY 120,120,3,2,18,69,86918
VEL,CBL,Lifestyle,643.195,"February, 2017",CAR FIX,2,HEAR A BTR DAY 120,120,5,4,17,39,62384
VEL,CBL,Lifestyle,689.1375,"June, 2017",CAR FIX,2,HEAR A BTR DAY 120,120,0,0,37,70,89501
MET,DN,Comedy,7350.8,"May, 2017",CAROL BURNETT AND FR,4,HEAR A BTR DAY 120,120,13,6,187,392,448957
SUND,CBL,Movie,551.31,"July, 2017",CASINO,2,HABD REV 120 TEST,120,0,0,9,36,71312
GRIT,DN,Western,1194.505,"April, 2017",CAVE OF OUTLAWS,7,HEAR A BTR DAY 120,120,8,6,54,125,134030
GRIT,DN,Western,1194.505,"April, 2017",CAVE OF OUTLAWS,7,HEAR A BTR DAY 120,120,3,2,95,196,222013
GSN,CBL,Game Show,2526.8375,"January, 2017",CHAIN REACT MC,3,HEAR A BTR DAY 120,120,12,6,167,233,286170
GSN,CBL,Game Show,2526.8375,"January, 2017",CHAIN REACT MC,3,HEAR A BTR DAY 120,120,13,7,221,312,374106
GSN,CBL,Game Show,2526.8375,"January, 2017","CHASE, THE",3,HEAR A BTR DAY 120,120,23,11,212,335,393702
VEL,CBL,Lifestyle,826.965,"January, 2017",CHASING CLASSIC CARS,2,HEAR A BTR DAY 120,120,3,3,28,52,62175
VEL,CBL,Lifestyle,689.1375,"April, 2017",CHASING CLASSIC CARS,2,HEAR A BTR DAY 120,120,4,2,43,88,108814
VEL,CBL,Lifestyle,689.1375,"June, 2017",CHASING CLASSIC CARS,2,HEAR A BTR DAY 120,120,1,1,26,65,90768
VEL,CBL,Lifestyle,689.1375,"June, 2017",CHASING CLASSIC CARS,3,HEAR A BTR DAY 120,120,10,9,25,81,112203
VEL,CBL,Lifestyle,689.1375,"June, 2017",CHASING CLASSIC CARS,2,HEAR A BTR DAY 120,120,3,3,13,50,65318
VEL,CBL,Lifestyle,689.1375,"July, 2017",CHASING CLASSIC CARS,2,HABD REV 120 TEST,120,4,3,26,84,100884
VEL,CBL,Lifestyle,689.1375,"August, 2017",CHASING CLASSIC CARS,2,HABD REV 120 TEST,120,2,1,41,83,
VEL,CBL,Lifestyle,689.1375,"August, 2017",CHASING CLASSIC CARS,2,HABD REV 120 TEST,120,3,2,41,83,
MET,DN,Crime Drama,3215.975,"December, 2016",CHIPS,3,HEAR A BTR DAY 120,120,16,13,183,417,485425
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,10,8,216,381,473717
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,18,17,210,384,476710
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,29,24,226,393,455741
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,11,8,164,282,347564
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,21,16,190,355,453510
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,25,13,224,407,456404
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,21,19,192,376,463702
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,24,21,270,450,529478
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,19,13,170,345,418017
MET,DN,Crime Drama,3859.17,"January, 2017",CHIPS,3,HEAR A BTR DAY 120,120,26,17,185,375,472363
MET,DN,Crime Drama,3859.17,"February, 2017",CHIPS,3,HEAR A BTR DAY 120,120,9,7,224,382,458175
MET,DN,Crime Drama,3859.17,"February, 2017",CHIPS,3,HEAR A BTR DAY 120,120,7,5,225,383,464241
MET,DN,Crime Drama,3859.17,"February, 2017",CHIPS,3,HEAR A BTR DAY 120,120,20,16,202,387,463881
MET,DN,Crime Drama,3859.17,"February, 2017",CHIPS,3,HEAR A BTR DAY 120,120,13,10,180,336,479355
MET,DN,Crime Drama,3859.17,"February, 2017",CHIPS,3,HEAR A BTR DAY 120,120,18,12,210,353,410930
MET,DN,Crime Drama,3859.17,"February, 2017",CHIPS,3,HEAR A BTR DAY 120,120,14,13,210,376,429009
MET,DN,Crime Drama,3859.17,"February, 2017",CHIPS,3,HEAR A BTR DAY 120,120,25,23,210,401,470438
MET,DN,Crime Drama,3859.17,"February, 2017",CHIPS,3,HEAR A BTR DAY 120,120,18,12,184,368,434418
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,13,9,233,430,479927
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,26,20,206,381,462196
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,19,16,232,423,500436
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,22,18,194,383,487801
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,5,4,242,454,541798
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,22,19,219,369,434309
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,25,19,218,423,525628
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,12,9,205,364,449352
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,22,15,209,395,489631
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,25,17,248,436,480211
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,16,13,231,394,456032
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,28,16,183,364,460652
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,10,10,231,389,475121
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,34,29,224,398,483011
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,36,25,239,474,567763
MET,DN,Crime Drama,3859.17,"March, 2017",CHIPS,3,HEAR A BTR DAY 120,120,28,17,225,431,517091
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,12,12,173,382,441529
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,11,9,221,410,498954
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,26,19,224,382,461625
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,17,15,187,353,423701
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,29,20,225,400,475481
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,33,24,184,394,488970
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,14,10,215,388,462262
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,25,19,207,431,517937
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,23,16,259,450,529511
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,20,12,224,470,554169
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,18,15,218,411,481143
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,27,17,185,335,383509
MET,DN,Crime Drama,3859.17,"April, 2017",CHIPS,3,HEAR A BTR DAY 120,120,24,21,208,404,455513
MET,DN,Crime Drama,3859.17,"May, 2017",CHIPS,3,HEAR A BTR DAY 120,120,14,8,216,457,546486
MET,DN,Crime Drama,3859.17,"May, 2017",CHIPS,3,HEAR A BTR DAY 120,120,13,7,211,403,486586
MET,DN,Crime Drama,3859.17,"May, 2017",CHIPS,3,HEAR A BTR DAY 120,120,10,8,234,480,554908
MET,DN,Crime Drama,3859.17,"May, 2017",CHIPS,3,HEAR A BTR DAY 120,120,22,13,195,404,502403
MET,DN,Crime Drama,3859.17,"May, 2017",CHIPS,3,HEAR A BTR DAY 120,120,17,10,161,395,478113
MET,DN,Crime Drama,3859.17,"May, 2017",CHIPS,3,HEAR A BTR DAY 120,120,18,15,189,423,511642
VEL,CBL,Lifestyle,689.1375,"August, 2017",CLASSIC CAR RESCUE,2,HABD REV 120 TEST,120,1,1,41,83,
VEL,CBL,Lifestyle,689.1375,"August, 2017",CLASSIC CAR RESCUE,2,HABD REV 120 TEST,120,3,2,41,83,
CNN,CBL,News,7810.225,"January, 2017",CNN NEWSROOM,2,HEAR A BTR DAY 120,120,58,43,435,684,920757
CNN,CBL,News,8820.96,"March, 2017",CNN NEWSROOM,3,HEAR A BTR DAY 120,120,31,25,371,586,745790
CNN,CBL,News,8820.96,"March, 2017",CNN NEWSROOM,3,HEAR A BTR DAY 120,120,53,39,366,570,702849
CNN,CBL,News,8269.65,"March, 2017",CNN NEWSROOM,2,HEAR A BTR DAY 120,120,40,31,321,530,678493
CNN,CBL,News,8269.65,"March, 2017",CNN NEWSROOM,2,HEAR A BTR DAY 120,120,37,26,401,643,807103
CNN,CBL,News,7350.8,"January, 2017",CNN NEWSROOM WITH BR,2,HEAR A BTR DAY 120,120,79,55,478,757,969190
CNN,CBL,News,0,"February, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,16,12,426,654,911908
CNN,CBL,News,9739.81,"February, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,114,80,479,718,983157
CNN,CBL,News,9739.81,"February, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,102,75,520,738,1019410
CNN,CBL,News,9739.81,"February, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,62,48,555,806,1054218
CNN,CBL,News,9739.81,"February, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,53,35,562,863,1104164
CNN,CBL,News,8820.96,"February, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,73,48,410,683,895404
CNN,CBL,News,8820.96,"February, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,40,28,387,638,790295
CNN,CBL,News,8820.96,"February, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,40,29,365,554,718226
CNN,CBL,News,8820.96,"March, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,24,19,442,710,877562
CNN,CBL,News,8820.96,"March, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,43,28,547,916,1166553
CNN,CBL,News,7810.225,"April, 2017",CNN NEWSROOM WITH BR,2,HEAR A BTR DAY 120,120,44,32,419,616,785002
CNN,CBL,News,9923.58,"April, 2017",CNN NEWSROOM WITH BR,2,HEAR A BTR DAY 120,120,56,42,284,459,638450
CNN,CBL,News,9556.04,"April, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,62,45,346,573,726959
CNN,CBL,News,9556.04,"April, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,36,21,267,420,574505
CNN,CBL,News,9556.04,"May, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,73,45,373,573,710828
CNN,CBL,News,9556.04,"May, 2017",CNN NEWSROOM WITH BR,3,HEAR A BTR DAY 120,120,41,20,348,545,702620
CNN,CBL,News,7810.225,"June, 2017",CNN NEWSROOM WITH BR,2,HEAR A BTR DAY 120,120,48,32,254,441,540751
CNN,CBL,News,7810.225,"January, 2017",CNN NEWSROOM WITH CA,2,HEAR A BTR DAY 120,120,52,36,315,521,709818
CNN,CBL,News,7810.225,"February, 2017",CNN NEWSROOM WITH CA,2,HEAR A BTR DAY 120,120,54,40,377,638,828717
CNN,CBL,News,9739.81,"February, 2017",CNN NEWSROOM WITH JO,2,HEAR A BTR DAY 120,120,60,46,360,597,778542
CNN,CBL,News,7810.225,"February, 2017",CNN NEWSROOM WITH JO,2,HEAR A BTR DAY 120,120,44,35,343,563,699800
CNN,CBL,News,7810.225,"March, 2017",CNN NEWSROOM WITH JO,2,HEAR A BTR DAY 120,120,46,39,372,541,676573
CNN,CBL,News,8269.65,"March, 2017",CNN NEWSROOM WITH JO,2,HEAR A BTR DAY 120,120,28,22,408,673,799602
CNN,CBL,News,9188.5,"April, 2017",CNN NEWSROOM WITH JO,2,HEAR A BTR DAY 120,120,30,23,315,554,730098
CNN,CBL,News,9556.04,"June, 2017",CNN NEWSROOM WITH JO,2,HEAR A BTR DAY 120,120,51,31,275,545,694149
CNN,CBL,News,9556.04,"June, 2017",CNN NEWSROOM WITH JO,2,HEAR A BTR DAY 120,120,54,33,451,747,907987
CNN,CBL,News,3675.4,"March, 2017",CNN TONIGHT,6,HEAR A BTR DAY 120,120,5,3,196,420,579009
CNN,CBL,News,3675.4,"March, 2017",CNN TONIGHT WITH DON,6,HEAR A BTR DAY 120,120,5,3,156,314,453068
CNN,CBL,News,3675.4,"March, 2017",CNN TONIGHT WITH DON,6,HEAR A BTR DAY 120,120,7,5,143,264,365544
CNN,CBL,News,3675.4,"March, 2017",CNN TONIGHT WITH DON,6,HEAR A BTR DAY 120,120,5,4,139,295,432072
CNN,CBL,News,3675.4,"March, 2017",CNN TONIGHT WITH DON,6,HEAR A BTR DAY 120,120,6,4,166,339,516580
CNN,CBL,News,1837.7,"March, 2017",CNN TONIGHT WITH DON,6,HEAR A BTR DAY 120,120,3,2,177,365,556515
CNN,CBL,News,1837.7,"March, 2017",CNN TONIGHT WITH DON,6,HEAR A BTR DAY 120,120,14,10,153,330,503604
CNN,CBL,News,3675.4,"March, 2017",CNN TONIGHT WITH DON,6,HEAR A BTR DAY 120,120,30,17,184,378,556480
GRIT,DN,Western,1194.505,"February, 2017",COMANCHE MOON,2,HEAR A BTR DAY 120,120,6,4,87,218,241838
GRIT,DN,Western,1194.505,"February, 2017",COMANCHE MOON,2,HEAR A BTR DAY 120,120,7,4,55,124,143613
GRIT,DN,Western,1194.505,"February, 2017",COMANCHE MOON,2,HEAR A BTR DAY 120,120,8,4,55,134,198604
GRIT,DN,Western,1194.505,"June, 2017",COMANCHE STATION,2,HABD REV 120 TEST,120,8,7,59,149,174097
WGNA,CBL,Crime Drama,3491.63,"January, 2017",COPS,2,HEAR A BTR DAY 120,120,22,14,115,188,292192
SYES,SY,Court,22052.4,"April, 2017",COURT COMBO,2,HEAR A BTR DAY 120,120,74,46,99,237,371493
GRIT,DN,Western,1378.275,"March, 2017",COWBOY,2,HEAR A BTR DAY 120,120,6,4,83,151,185505
ESCP,DN,Crime Drama,643.195,"May, 2017",CRUEL DECEPTION,2,HEAR A BTR DAY 120,120,1,1,16,50,87772
ESCP,DN,Crime Drama,0,"July, 2017",CRUEL DECEPTION,2,HEAR A BETTER DAY 60,60,0,0,27,65,88454
GRIT,DN,Crime Drama,918.85,"December, 2016",DAKOTA,2,HEAR A BTR DAY 120,120,8,5,104,186,208339
VEL,CBL,Lifestyle,689.1375,"August, 2017",DALLAS CAR SHARKS,2,HABD REV 120 TEST,120,7,5,41,83,
ESCP,DN,Crime Drama,643.195,"May, 2017",DANGEROUS PURSUIT,2,HEAR A BTR DAY 120,120,1,1,11,43,66505
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,12,8,126,254,278053
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,9,7,79,190,208582
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,9,9,91,188,205127
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,10,9,96,204,224794
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,2,0,100,200,230425
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,2,0,109,185,204484
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,7,5,111,198,217068
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,7,6,116,221,250146
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,15,13,124,208,226120
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,13,12,93,185,205212
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,9,8,99,200,232523
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,14,10,121,240,262716
INSP,CBL,Western,1562.045,"January, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,16,12,143,241,257420
INSP,CBL,Western,1562.045,"February, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,7,6,109,189,199373
INSP,CBL,Western,1562.045,"February, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,7,7,97,210,242831
INSP,CBL,Western,1562.045,"February, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,13,6,84,224,252855
INSP,CBL,Western,1562.045,"February, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,9,7,99,212,239441
INSP,CBL,Western,1562.045,"February, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,13,12,125,228,251942
INSP,CBL,Western,1562.045,"March, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,5,5,122,231,249876
INSP,CBL,Western,2297.125,"March, 2017",DANIEL BOONE,7,HEAR A BTR DAY 120,120,4,4,118,237,269843
INSP,CBL,Western,1883.6425,"March, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,18,13,108,157,174910
INSP,CBL,Western,1883.6425,"March, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,15,12,122,235,253690
INSP,CBL,Western,1883.6425,"March, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,11,9,126,195,229114
INSP,CBL,Western,1562.045,"March, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,8,6,105,166,179974
INSP,CBL,Western,2021.47,"April, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,7,5,142,242,274295
INSP,CBL,Western,2205.24,"June, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,5,5,66,149,190909
INSP,CBL,Western,2205.24,"June, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,7,6,115,184,220845
INSP,CBL,Western,2205.24,"June, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,2,2,122,211,250178
INSP,CBL,Western,2205.24,"June, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,8,6,67,128,144292
INSP,CBL,Western,1653.93,"June, 2017",DANIEL BOONE,2,HEAR A BTR DAY 120,120,17,15,59,147,180699
INSP,CBL,Western,1653.93,"July, 2017",DANIEL BOONE,2,HABD REV 120 TEST,120,21,19,89,169,206276
INSP,CBL,Western,918.85,"July, 2017",DANIEL BOONE,2,HEAR A BETTER DAY 60,60,3,3,134,191,201747
INSP,CBL,Western,918.85,"July, 2017",DANIEL BOONE,2,HABD 60 TEST,60,4,3,85,135,155859
ESCP,DN,Movie,643.195,"April, 2017",DEAD CALM,2,HEAR A BTR DAY 120,120,7,7,29,58,69418
ESCP,DN,Movie,0,"July, 2017",DEAD MAN WALKING,2,HEAR A BETTER DAY 60,60,0,0,7,36,80659
GRIT,DN,Western,1194.505,"January, 2017",DEATH VALLEY DAYS,3,HEAR A BTR DAY 120,120,8,8,142,318,354308
GRIT,DN,Western,1194.505,"January, 2017",DEATH VALLEY DAYS,3,HEAR A BTR DAY 120,120,8,7,124,245,272046
GRIT,DN,Western,1194.505,"January, 2017",DEATH VALLEY DAYS,3,HEAR A BTR DAY 120,120,15,10,142,242,264887
GRIT,DN,Western,1194.505,"January, 2017",DEATH VALLEY DAYS,2,HEAR A BTR DAY 120,120,8,6,69,181,218369
GRIT,DN,Western,1194.505,"January, 2017",DEATH VALLEY DAYS,3,HEAR A BTR DAY 120,120,11,10,118,257,292720
GRIT,DN,Western,1194.505,"January, 2017",DEATH VALLEY DAYS,3,HEAR A BTR DAY 120,120,7,4,155,301,336391
GRIT,DN,Western,1194.505,"February, 2017",DEATH VALLEY DAYS,3,HEAR A BTR DAY 120,120,6,5,150,300,317845
